business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
j0cGt8mCE42Q-obJkcfrYw,7/31/12,hBg8uej4Ix74Vq5LLPuiOA,5,"Great customer service, competitive rates, and I always get a call right back from Jeff! Nice to have an agent who actually cares about his customers. I would recommend giving him a call.",review,I5AcIAujn4X0fzjq-CTLBg,0,0,0
hBHkHYOk_E-6EgObC6MTdQ,11/14/10,Rfu5grIwYtiEQbbMZtGwTg,5,We went to The Farm today for lunch to enjoy a picnic on such an awesome beautiful day. I had the Tuscan sandwich and it was awesome. I had expected it to be good but was surprised at just how enjoyable it really was. I'm sure sitting outside in beautiful surroundings on a perfect day helped with the experience. This is the prefect place for lunch on a beautiful day. My date was equally impressed so I'm sure I will be back!,review,i0A-c2yoHySmFhRV2sDR1g,0,1,0
1CNKe3H07sLu6rigOpAYsg,10/31/12,yheuEeK2zj6HaNY5bAzhgQ,4,"Games- great.
Game prices- decent.
Food- Edible, but nothing to write home about.
Food prices- WAY too high for the quality.
Bar- Weird. The 1st bar Ive heard of that doesnt carry Baileys or some type of Irish cream liqueur.
Drinks- Meh, stick w/ beer.
Service- Also weird. Ive had the best service here when its crazy busy and the absolute worst when my friends and I are the only people to be waited on.

A good time, if youre going for games and basic drinks.",review,X5GbNXY_nNoa_vTZDD0aCA,0,0,0
QnAzW6KMSciUcuJ20oI3Bw,5/5/09,GiGm00UCTSDwA0c7RhRDFQ,4,"I love the ambiance at Joe's Farm Grill.  It's great to grab your food and sit outside at one of the many picnic tables.  Stopping there with the dogs after an afternoon at Cosmo Dog Park is a must!  There is something for everyone on the menu, from gourmet burgers (all I have to say is fontina! Yum!) to pizza, to ribs.

It's also a great place to take out-of-state guests who just blew into town from one of those cold climates.  They are usually psyched to be sitting outside enjoying a meal during the winter without having a propane heater involved.  

Make sure you go for a walk on the grounds too.  It's very relaxing and a great way to work off a few calories!",review,woXhdtL9ds78_mz8mOY4Vg,1,0,0
pdxyZdnwltQXcu-kD5rpXQ,1/22/07,kUw0d4RX-tp32zmP-XwkXw,5,"Screw Disneyland- Sephora is the happiest place on earth!  They have everything a girly girl or a girly guy could possibly dream of and then some! They have all the best brands in cosmetics, skin care and perfume and they're always adding new items to their extensive product selection.  To me, getting a gift card to Sephora is like having Christmas morning over and over again.  Everywhere you look there are sparkly blushes, lip plumping glosses, lash-extending mascaras and anti-aging face creams- what more could anyone ask for? I can understand why men might hate going into Sephora- but they do have some products for guys too- although not many.  As far as I know, Scottsdale Fashion Square is home to the only Sephora in Scottsdale, but even as great as it is, it still can't beat the one right on the strip in Vegas.  They're open really late and you can shop with a drink in your hand- what could be better than that?",review,0CMz8YaO3f8xu4KqQgKb9Q,0,0,4
yJr24Yy1K6bt2G9fX3_zPA,12/10/11,T6x80EWBNGa6qzfCjSdMEg,5,"I loved this little slice of heaven.  Reasonable prices, tiny dining room, very personal service.  Pablo was laid back, but with only 4 couples in the small establishment, he did a great job of making sure we were taken care of.",review,MZaI_6ffmE_XzjKnM62oFw,0,0,0
OOCLVeqqMFfSnKa7liv0Kw,2/10/09,d4tC0RRd0ldMNZHeIMbGuQ,1,"What a load of absolutely hideous, uninteresting crap.

Take every single one-star review written by Yelpers below, copypaste them here and you will have a far more eloquent summary of my feelings on this place than anything I can come up with.

I have no reason to ever come here. Certainly not free will. The one time I did come here I was forced to by a friend who was meeting another friend.",review,17PPxx8RxjOUD_nQZ1aHEw,4,6,7
LeBQ8Wc3BK_i_jPSbFpZHA,6/10/11,1sn0-eY_d1Dhr6Q2uoFCgg,4,Had the enchiladas - cheese and shredded beef - and some mini chimichangas which were both good. Salsa is fresh and tasty. Friendly service. Will be back next time I'm in Florence!,review,RCmBxcE6ld-ANzEAS6yeUA,0,0,0
ke3RFq3mHEAoJE_kkRNhiQ,7/21/12,W2E-KyisRMC5fuih1AjTlA,4,"I found this place when we needed a place to meet for a business lunch.  I had the smoked BBQ chicken which was good but that seems to be all I get when I go.  I've tried some of the other dishes but haven't really liked them.  My wife loves the fried pickles which I'm not a fan of.  The portions are huge but there does not seem to be anything special I can remember besides really large portions.  I suppose the biscuits topped with sugar smothered in honey butter are good but I also want to live to be at least 50 and they are not worth dying for.  As unimpressed as I am with the food, the service is very good.  I've been there a few times now and have always been pleased with they way they treat us.  Everything from the speed and attentiveness has been good.",review,lAngRi4lwBIHmjCBVLd-8Q,0,2,0
JhupPnWfNlMJivnWB5druA,8/18/10,INgYGonM78YMB-5vpfoPQQ,5,"AZ-88 is at once chic, urban, fun, and just enough Scottsdale without making me want to stab myself in the face, as a t-shirt-and-jeans-wearing, overweight guy.

You'll first notice the atmosphere, and with good reason--it's perfectly lit, with noticeable but not mind-numbingly blaring music, and even better, they have a live DJ who goes through no small trouble to beat match and keep things rolling throughout your Wednesday-Saturday evening dining experience. When I first hit AZ-88, it had an enormous deconstructed NY taxicab suspended from the ceiling which was a fantastical conversation piece. The wall behind the bar was completely covered in names and numbers. (I was far too proud when I accurately guessed that they were the names of cabbies and the numbers were their license numbers.) Overall, a very different, fun look.

Comfortable chairs and very full cocktails abound, and while they typically have a rock-steady delivery, more than a little cosmo has ended up in my friend's purse, to her chagrin. That aside, the food is fantastic and even though it's a bit hard to get out of here for under $30 per person (because you simply must try the cheesecake, and drinks are pushing $14), it's worth it as a classy-but-casual night out that you can really enjoy.

They have a great patio, the burger is dripping with flavor (and, in fact, cheese), and they have waffle fries with pretty much everything. Great salads and sandwiches help round things out, and they ship their cheesecake in from Carnegie Deli in New York which is just about the most perfect cheesecake you'll have the good chance to try. Forget that Cheesecake Factory nonsense, these people know how a cheesecake is done. It is rich, thick, with just a hint of sour, and an amazing flavor that takes your tongue hostage and demands whipped cream ransom.

Overall, a wonderful place for drinks and good food with friends, and the staff is pointed but efficient and will throw back any shit you give them, in good humor or, as appropriate, not. (We've never run afoul of that rule, but you wouldn't want to, I assure you.)",review,8-2W5CmkDl9vrkxRpkiPRg,1,1,1
Snp5LyDO9NeQiuFPOlkavw,1/9/12,Ri6D23gr3_WqLgcZL6ttqg,3,"Sugar bowl ice cream is yummy but what ice cream isn't? let's just say if one day I was craving ice cream, I wouldn't think of coming here specifically for theiiir tubs. Very average stuff.. similar to Breyers/ Dryers. 

What I diiid like was the price, their abundant seating area and location (=",review,df0YRtus3XaN64pzs8iteg,1,1,1
QnAzW6KMSciUcuJ20oI3Bw,12/30/10,21Nfgtnns8gZuzNfg7c_QQ,4,"Great place for lunch, transport yourself back in time to this quaint farm grill which offers high quality food, fresh ingredients, killer burgers and an atmosphere that is one of a kind.  Good place for breakfast as well.  Family owned restaurant goodness.  Only drawback is the line, however good things come to those who wait.",review,uzWTAgkONAZd5NrfP9XXlQ,0,1,0
E4b5OC_6mZ0V7B6Nyjncsg,1/13/12,VdD-2K_izVXf9nd912TkXg,2,"My girlfriend liked this place more than I did. It may be that I'm spoiled by eating asian food in the Bay Area, but this place just didn't cut it. Unfortunately we both got red curry based dishes, so my experience was fairly limited... I got Duck w/red curry, and was not very impressed at all. The duck was tasty, but the curry was VERY bland. Honestly had I not been told it was curry, I wouldn't really have identified it as curry. The duck came with some plain steamed vegetables on the side, which as the meal went on, served to further water down my already bland curry sauce as the veggie water moved around on the plate. In addition to the curry lacking flavor, the vegetables really needed a boost as well. They should have been stir fried, or been served with a sauce of some sort. 

The service was OK, but not great. There was only one other table in there, and the waitress seemed to forget things, and when we asked her about the meals, I felt like she was giving us canned answers of ""everything is good, just order something so I can go home"". Admittedly it was about 30 or 45 minutes before they closed, so that may have had something to do with it. 

It wasn't a BAD meal by any means. It accomplished the goal of providing nourishment, and was better than bringing mickey D's back to the hotel room, but I won't be going back. The yelp definition of 2 stars is ""Meh. I've experienced better"", and I think that description fits my meal perfectly.",review,#NAME?,0,0,0
Exx5ffvnmk4MrTyCkPRuug,7/24/12,2YfYYOjwd_yOHxEuv-9Sqg,3,"Other then the chips and salsa (5 stars for salsa) the food is good, but not so much that I go out of my way to eat there. The fajitas are delish, with mushrooms and the meat always tender, but the price makes me cringe. At over $20 there are so many other places I rather eat. I usually opt for a cheese crisp with green onions and green chilies and a side of guacamole (which is always yummy but pricey) and I still pay for all that $15 plus what ever we are drinking.... I love the overly rustic atmosphere, but it really could use some updating and maybe a good scrub.... Some of the servers are not the friendliest, but these are mostly the family that work there and have been there forever, so don't take it personally....
But overall it is a Scottsdale landmark that is fun to bring out of towers to and the food is overall good.",review,BtQVxFotHFK3T2FtIrBWmg,1,1,0
RqbSeoeqXTwts5pfhw7nJg,4/24/09,gjtWdiEMMfoOTCfdd3hPmA,4,"Man, if these guys were trying to replicate a gringo bar in Mexico down to every last detail, then they have it absolutely nailed. Sorry to ruin the mystery of the name. The building itself is a spectacle-- a brightly colored fusion of indoors and outdoors with a few different bars, games like the beanbag toss and televised sporting events in every direction, music blaring, a room dedicated to Elvis, and more Chuck Norris jokes than you can count plastered across the walls along with a bevy of posters advertising drink specials. A line of blue footprints painted across the concrete floor leads to the men's room, dollar signs to the ATM... genius stuff, really. It wouldn't have been at all out of place were they to have tried selling surfing monkey statues or trotting out a donkey painted like a zebra for an extra special photo opportunity.

Rumor had it that Dos Gringos had a killer Sunday brunch buffet and Bloody Mary bar, so we showed up at 10:30 AM to find... that they hadn't opened yet. A place that offers brunch but has the balls to wait until after 11 is okay in my book. Ten bucks gets you all-you-can-eat eggs, bacon, chile verde, beans, and a bunch of other stuff to tickle your fancy. There's nothing like sitting out in the sun, feeding a hangover and resuscitating last night's buzz before the clock strikes noon, and it sure beats sitting in traffic when that monstrosity of a church up the street unleashes some Old Testament fury on Alma School Road. Dos Gringos probably gets spring break wild on Friday night, but on Sunday morning, this place was just as tranquil as the doctor ordered.",review,dYtkphUrU7S2_bjif6k2uA,2,3,3
I4bSn5gXsHuSPu7L-d_8nQ,12/4/12,EI3YXHKCwAIrEj18OVNg-g,5,"Fun, with caps if I did that sort of thing. The whole experience was great (you won't get any specifics, this review is 3 weeks after, I can't remember, sorry). Service was by that waitress who does everything perfectly. Explain food, wine, doesn't stay too long. Nice interesting big room decor. Looking forward to the next time.",review,k99cC9QpbUXlGRWwxEe93w,2,2,2
FIQz9u8Cy7aTXfMQugUYvA,7/7/08,ic86bSr_cewJSAPfIMyW8g,5,"Who dosen't like Cosco, I love this place. The pizza is cheap and good.",review,Ut8dgpxKahmC_9v5PbYOmw,0,0,1
cp39VURFby4A6u9m2It8jg,4/23/10,pNv6lyBfJITFITz-iIKPzw,5,"A group of us from the IVAA Summit went to Zinburger last night. The food & service was great! I think we scared our poor server (Mike), but he was wonderful!",review,LH9q3LtJRVstt8Of4N1M1g,1,1,1
MU3i2uEyUBntebU6pEyMbw,3/23/10,7ohAK9lUtD5GluvzDTErXA,5,"I love this restaurant (even though it's a chain and I can hear my brother saying it's just a ""glorified Red Lobster""). 

I ordered the Crab and Lobster Bisque soup and am drooling thinking about how much I wish I could eat it right now. For my entree I ordered the Atlantic Salmon (stuffed with crab, shrimp, and brie cheese) which was unbelievably amazing. I also had some scalloped potatoes which was basically in the shape of a brick covered with cheesy goodness. I wanted to eat the apple pie for dessert because it looked so delicious, but could barely breathe after eating all that food. 

The service was outstanding, although the manager stopping by the table several times throughout dinner was annoying. 

I can't wait to come back here.",review,TVJP9jSapI_jVHJ89mmijA,1,2,1
8o-NLKy_XfbJtqljX9XLCA,12/5/12,s_2Q1U2UgG14kNhFTVn-fQ,4,"This is a tough one.  I'd found out about Mrs. White's by way of Lo-Lo's, and thought I'd try Mama's food before Son's.  It was good, I'll say that.  I had the smothered chicken and regretted it immensely - fried chicken covered with gravy amounts to a mess of watery breading.  Between that and having to dig through the mess to find the bones, it wasn't exactly a lot of meat down my throat.  Mac & Cheese and white rice as my sides were good.

The ambiance?  There IS none.  I found more entertainment from the writing on the wall, which had clearly been painted over MANY times since the 60s, and the open/close sign which reads, if closed, to contact ""Jesus"".  LOL.

Unaware of the church across the street, I arrived right after Sunday services to find the place fairly full - some churchgoers, at least one newcomer party, and several regulars.  Based on the caloric content of the entrees, I wasn't surprised to see about 50% obese customers, while the rest were inexplicably thin.

As a Whitey, I can't say that I was comfortable.  Clientele is almost all Black and while they are some of my best friends, I only felt welcome because of the cordial words spoken by our waiter and the cashier at the checkout, who clearly could have beat the crap out of me with one punch.  Other than that, there were a lot of ""what are YOU doing here?"" looks from fellow customers.  I kept wishing I had brought my sista friend with me, who would have loved this place.

I'd go back, but it's not a perfect choice.  Perhaps on a Saturday when church hadn't just let out.  Also, the price is extreme - it's almost as high as Knott's Berry Farm which gives you more food for only about $2 more, and that's at theme park prices.  This is just dumpy outskirts of downtown..but again, I don't wanna judge.  I love small business and I'm proud of Mrs. White for making it this long; hope she continues for a long time to come.",review,e3LzMIrC6FtN9QeTvWiGag,1,1,1
xmtKVO7C7KYVqMBe2eQq3A,5/7/09,PQBYt2G58kn0tBMhK3x33Q,4,The food here is generally pretty good.  Drink selection is great.  Service is normally above average.  The only thing stopping it from getting 5 stars is that it's a bit expensive relative to comparable quality places.,review,GeGDZ02UfARKBRl7LqKZuA,0,0,0
VVeogjZya58oiTxK7qUjAQ,1/25/11,h2c-jLW9cLVIiiubGqTaog,5,"On one of my many visits to see mi amore, he took me to this fantastic little pizza joint. The aesthetics of the place were overwhelmingly perfect. I believe the maximum seating capacity of the dining area is 45, yes folks, 45. So the 2 1/2 hour wait was expected, and very VERY worth it. The pizzas are baked to order in a classic brick house oven. The toppings arent what youd find in your local Pizza Hut, either. You can choose from fresh slices of mozzarella, slices of perfectly seasoned italian sausage, pepperoni slices, salami slices, arugula, fresh basil leaves, tomatoes, etc. Basically what Im getting at, is this is beyond words delicious, classic LEGIT Italian pizza. Around the dining area, you will see freshly baked loaves of focaccia bread, that is later served to you with extra virgin olive oil for dipping once you are seated. The smell in that place is heavenly.....incredibly reminiscent of my grandmothers kitchen!!

PS GET THERE EARLY!!",review,qklF6QU-bi4Y4Bt4g6Sv8A,2,2,3
Vb9FPCEL6Ly24PNxLBaAFw,1/6/10,iLHFyi913RBDovPVRPm_ZQ,5,"The pizza is my favorite in Phoenix.  It is light, airy and tasty and does not give you that ""I am reading to explode as my cotton mouth is making me drink two liters of water every half hour"" feeling.

The ingredients are fresh and delicious.  

I am hooked!",review,7brf9WC0Gr_7bUBXEHs9FA,0,1,1
x4L42igQPv4TFlqGR2Wthg,5/27/11,BzeBZD_ySZHkzOxA1oNozA,4,"had the place to ourselves on a thurs nite (5/19) so...service great, mgr came over and asked if we had eaten here before ""nope"" so he said he wanted to buy dessert, ""great, thank you"" oreo cheesecake was good... now.... pizza...pricey by 2-4 bucks but was very good. can't go wrong with your toppings but the riccotta was not my cup of tea (wife liked it on her pizza). definetly going back to try it again... great crust",review,5RVUt3bCDSA7F_SahuwZ8w,0,0,0
MwaFQkJxzqg8G5_hTip99A,7/9/12,dwC-XTgcmFTMKe1q-Cz8vQ,1,"Wednesday 7pm.  This place is your average over priced, lack of taste chain food restaurant and this place was no different. 

I have to say, I was super disappointed as I have always heard rave reviews, now I'm starting to question who I associate with and their taste in food.

Service=slow.
Food=just tastes like salt
Noise=loud and they do a dance...like a lot.

Go somewhere else and skip Joe's Crabs.",review,Pk5T0OFCbl8mIKkKYyglWQ,0,2,1
